Price,Distance,Year
715000,3.4,2017
1300000,5.4,2017
660000,5.4,2017
2425000,5.4,2017
825000,5.4,2017
682000,5.4,2017
3200500,5.4,2017
1110000,5.4,2017
2258000,7.3,2017
1650000,7.3,2017
1250000,25.2,2017
520000,14,2017
1218000,23.3,2017
1010000,23.3,2017
383000,16.3,2017
600000,16.3,2017
487000,16.3,2017
572000,16.3,2017
650000,14.6,2017
793000,6.4,2017
2775000,5.9,2017
1700000,5.9,2017
1060000,8.4,2017
2400000,8.4,2017
530000,4.3,2017
450000,4.3,2017
1510500,4.3,2017
353000,4.3,2017
1250000,11.4,2017
2300000,11.4,2017
720000,0,2017
295000,31.7,2017
347500,29.8,2017
410000,31.7,2017
1010000,20,2017
1485000,20,2017
3750000,3,2017
1750000,3,2017
480750,17.9,2017
725000,17.9,2017
695000,17.2,2017
655000,17.2,2017
775000,17.2,2017
820000,17.2,2017
990000,17.2,2017
883000,17.2,2017
1462000,10.2,2017
1130000,16.2,2017
960000,16.2,2017
1050000,16.2,2017
900000,16.2,2017
806000,16.2,2017
1160000,16.2,2017
700000,16.2,2017
980000,16.2,2017
1250800,14.2,2017
1327000,14.2,2017
670000,14.2,2017
1615000,14.2,2017
1400000,14.2,2017
620000,14.2,2017
800000,18.8,2017
1540000,10.1,2017
470000,10.1,2017
1160000,10.1,2017
715000,10.4,2017
1010000,10.4,2017
980000,10.4,2017
730000,22.7,2017
676000,22.7,2017
805000,22.7,2017
802000,22.7,2017
1126000,1.8,2017
1746000,1.8,2017
799000,1.8,2017
1285000,1.8,2017
1512000,5.3,2017
2042000,5.3,2017
1260000,5.3,2017
1650000,5.3,2017
1235000,15.4,2017
1570000,15.4,2017
777000,15.4,2017
972000,11.2,2017
1225000,12.3,2017
1292000,12.3,2017
912000,12.3,2017
1565000,11.4,2017
640000,11.4,2017
1270000,21.5,2017
1485000,21.5,2017
1137500,21.5,2017
1415000,21.5,2017
1560000,1.8,2017
530000,8.5,2017
876000,8.5,2017
802000,8.5,2017
736000,8.5,2017
755000,8.5,2017
478000,8.5,2017
650000,8.5,2017
1335000,3.5,2017
545000,3.5,2017
740000,4.6,2017
698000,4.6,2017
780000,4.6,2017
1190000,4.6,2017
1170000,4.6,2017
660000,4.6,2017
920000,8.4,2017
1115000,8.4,2017
550000,8.4,2017
1171000,8.4,2017
1060000,8.4,2017
996000,8.4,2017
617500,8.4,2017
817000,12,2017
575000,12,2017
635000,12,2017
470000,12,2017
700000,12,2017
860000,12,2017
1000000,2.4,2017
1250000,2.4,2017
1280000,2.4,2017
615000,2.4,2017
314000,2.4,2017
1341000,2.4,2017
930000,19.9,2017
609000,21.3,2017
1085000,19.9,2017
1100000,8.9,2017
1185000,8.9,2017
500000,20.6,2017
630000,15.2,2017
760000,15.2,2017
2100000,15.2,2017
795000,35.4,2017
1315000,5.1,2017
830000,5.1,2017
940000,5.1,2017
1085000,34.6,2017
835000,6.2,2017
807500,1.9,2017
4100000,1.9,2017
1430000,2.7,2017
2920000,2.7,2017
400000,2.7,2017
600000,0.7,2017
600000,0.7,2017
1300000,6.2,2017
1000000,6.2,2017
650000,14,2017
565000,14,2017
1387000,16.1,2017
480000,5,2017
730000,5,2017
535000,31.7,2017
865000,10.5,2017
1070000,10.5,2017
245000,10.5,2017
750000,10.5,2017
632000,10.5,2017
905000,10.5,2017
2505000,10.2,2017
1785000,10.2,2017
1580000,10.2,2017
1620000,10.2,2017
645000,18,2017
1300000,15.5,2017
1381000,12.4,2017
1225000,12.4,2017
1375000,12.4,2017
705000,15.3,2017
550000,15.3,2017
630000,15.3,2017
740000,15.3,2017
745000,7,2017
1225000,7,2017
1400000,7,2017
390000,18.4,2017
555000,12.9,2017
695000,12.9,2017
575000,29.3,2017
870000,8.9,2017
1050000,21.1,2017
710000,14.5,2017
705000,14.5,2017
570000,14.7,2017
372000,14.7,2017
597000,6.4,2017
660000,3.1,2017
500000,16.5,2017
560000,16.5,2017
1200000,16.7,2017
1223000,16.7,2017
1035000,16.7,2017
1367000,6.8,2017
880000,6.8,2017
862000,6.8,2017
595000,25.5,2017
1190000,6.3,2017
709500,6.3,2017
550000,3,2017
670000,10.4,2017
3560000,3,2017
1500000,9.4,2017
1030000,9.4,2017
1130000,4.3,2017
820000,9.5,2017
680000,9.5,2017
720000,9.5,2017
1107500,9.5,2017
285000,37.5,2017
328500,6.4,2017
1575000,9.7,2017
900000,23.2,2017
520000,23.2,2017
380000,11.4,2017
920000,35.2,2017
950000,35.2,2017
485000,13.4,2017
1291000,13.4,2017
775000,25,2017
820000,25,2017
2285000,10.9,2017
797000,8.6,2017
760000,8.6,2017
590000,8.6,2017
1180000,10.5,2017
585000,10.3,2017
1580000,10.3,2017
460000,14,2017
386000,14,2017
515000,6.4,2017
1515000,5.2,2017
1037000,5.2,2017
1100000,5.2,2017
1330000,4,2017
937000,4,2017
290000,4,2017
730000,12.1,2017
660000,12.1,2017
1530000,10.4,2017
1150000,14.7,2017
1600000,14.7,2017
636000,14.8,2017
755000,7.7,2017
2200000,7.7,2017
1530000,10.1,2017
750000,10.1,2017
286000,10.1,2017
580010,10.1,2017
1250000,10.1,2017
430000,14.8,2017
360000,14.8,2017
740000,14.8,2017
647000,34.9,2017
636500,8.7,2017
930000,11.7,2017
1018000,16.7,2017
760000,6.7,2017
876000,6.7,2017
867000,6.7,2017
365000,2,2017
1297000,2,2017
515000,17.4,2017
670000,34.7,2017
865000,23,2017
760000,23,2017
725000,23,2017
480000,23,2017
1120000,23,2017
465000,24.7,2017
614000,24.7,2017
930000,24.7,2017
557000,14.8,2017
650000,14.8,2017
750000,14.7,2017
806000,22.2,2017
892000,22.2,2017
1345000,12.4,2017
1430000,12.4,2017
1663000,12.4,2017
1310000,14.3,2017
1530000,14.3,2017
1390000,14.3,2017
1423000,14.3,2017
630000,16.1,2017
1300000,8.9,2017
1260000,27,2017
655000,18,2017
792000,18,2017
435000,7.2,2017
350000,7.2,2017
490000,19.6,2017
490000,19.6,2017
392250,19.6,2017
417500,19.6,2017
1000000,7.5,2017
310000,7.5,2017
1398000,7.5,2017
664000,24.8,2017
1900000,24.8,2017
790000,2.1,2017
830000,2.1,2017
456000,2.1,2017
1000000,3.4,2017
800000,5.1,2017
565000,38,2017
810000,38,2017
749000,12.9,2017
260000,7.3,2017
330000,7.3,2017
501000,7.3,2017
1908000,16.7,2017
1070000,16.7,2017
700000,11.2,2017
805000,11.2,2017
721000,11.2,2017
400000,11.2,2017
675000,11.2,2017
656000,11.2,2017
866000,16.1,2017
1028000,16.1,2017
783000,20.4,2017
800000,20.4,2017
735000,11.2,2017
595000,11.2,2017
539000,11.2,2017
1300000,32.3,2017
580000,13.8,2017
771000,13.8,2017
622000,33.3,2017
400000,33.3,2017
455000,5.3,2017
615888,6.2,2017
1430000,8.9,2017
534000,8.9,2017
575500,8.8,2017
600000,8.8,2017
445000,8.8,2017
1430000,16,2017
1820000,16,2017
660000,18,2017
1475000,12.3,2017
2100000,7.8,2017
1510000,7.8,2017
880000,7.8,2017
1320000,7.8,2017
575500,14,2017
775000,14.5,2017
635000,14.5,2017
675000,15.5,2017
620000,15.5,2017
1005000,11.7,2017
710000,11.7,2017
700000,10.4,2017
635000,10.4,2017
438000,3.4,2017
710000,3.4,2017
390000,3.4,2017
1205000,5.4,2017
1410000,5.4,2017
520000,5.4,2017
811000,26,2017
710500,16.3,2017
752000,16.3,2017
622000,16.3,2017
650000,6.4,2017
435000,6.4,2017
876000,6.4,2017
338000,5.9,2017
1340000,4.3,2017
450000,17.4,2017
440000,17.4,2017
1075000,0,2017
550000,31.7,2017
373500,31.7,2017
280500,29.8,2017
640000,20,2017
1322000,20,2017
940000,20,2017
767500,17.9,2017
705000,17.9,2017
705000,17.9,2017
790000,17.9,2017
676000,17.9,2017
704500,17.9,2017
550000,17.9,2017
598000,17.9,2017
592000,17.9,2017
602000,17.9,2017
1095000,17.2,2017
480000,17.2,2017
735000,28.8,2017
1425500,6.2,2017
1320000,6.2,2017
1270000,6.2,2017
650000,26.5,2017
1400000,21.5,2017
1627000,21.5,2017
1150000,14.2,2017
1375000,14.2,2017
850000,14.2,2017
1850000,14.2,2017
1016000,18.8,2017
992000,18.8,2017
1820000,10.1,2017
1620000,10.1,2017
1000000,6.2,2017
650000,22.7,2017
785000,1.8,2017
620000,1.8,2017
1040000,15.4,2017
676000,15.4,2017
1002000,15.4,2017
1175000,15.4,2017
1365000,12.3,2017
875000,12.3,2017
880000,15.5,2017
1150000,15.5,2017
774000,15.5,2017
1122000,15.5,2017
327000,11.4,2017
1900000,11.4,2017
2185000,21.5,2017
800000,1.8,2017
1210000,8.5,2017
635000,3.5,2017
1003000,4.6,2017
820000,8.4,2017
1150000,8.4,2017
925000,12,2017
526250,12,2017
351000,12,2017
760000,12,2017
690000,12,2017
715000,2.4,2017
630000,2.4,2017
1200000,2.4,2017
1725000,19.9,2017
633000,19.9,2017
1090000,21.3,2017
936000,23.5,2017
860000,23.5,2017
850000,15.2,2017
1000000,22.2,2017
640000,15.5,2017
800000,35.4,2017
1720000,1.9,2017
690000,20.5,2017
875000,20.5,2017
420000,20.5,2017
677500,20.5,2017
600000,2.7,2017
762500,2.7,2017
1855500,2.7,2017
802000,6.2,2017
1016000,20.8,2017
600000,14,2017
631000,14,2017
711100,14,2017
582000,14,2017
730000,14,2017
468000,5,2017
470000,5,2017
1140000,8.2,2017
750000,8.2,2017
487000,31.7,2017
410000,31.7,2017
512500,31.7,2017
830500,10.5,2017
429000,10.5,2017
551000,10.5,2017
450000,10.5,2017
781000,10.2,2017
586000,18.4,2017
496000,18.4,2017
1280000,15.5,2017
1635000,15.5,2017
795000,15.5,2017
1138000,12.4,2017
477000,27,2017
605000,15.3,2017
610000,15.3,2017
580000,15.3,2017
415000,7,2017
905000,7,2017
725000,4.1,2017
577000,4.1,2017
451000,18.4,2017
453350,18.4,2017
895000,12.9,2017
586000,12.9,2017
570000,14.7,2017
778000,14.7,2017
1055000,14.7,2017
790000,14.5,2017
514000,14.7,2017
529000,14.7,2017
484000,14.7,2017
670000,3.1,2017
510000,3.1,2017
410000,16.5,2017
675000,16.5,2017
1200000,6.8,2017
650000,6.8,2017
410000,4.6,2017
478000,27.2,2017
743500,12.7,2017
1285000,6.3,2017
440000,6.3,2017
1635000,3,2017
940000,3,2017
1375000,3,2017
1525000,3,2017
1380000,7.5,2017
700000,10.4,2017
950000,10.4,2017
415000,14,2017
1625000,5.7,2017
1225000,11,2017
660000,11,2017
767000,11,2017
810000,15.5,2017
1480000,6.3,2017
821000,6.3,2017
1250000,4.3,2017
1520000,10.2,2017
2299500,10.2,2017
951000,21.5,2017
700000,6.4,2017
614000,7.9,2017
2360000,7.9,2017
1750000,7.9,2017
1460000,9.7,2017
1360000,9.7,2017
1739000,9.7,2017
720000,23.2,2017
1780000,17.3,2017
1611000,17.3,2017
1006000,8.8,2017
1700000,11.4,2017
1280000,11.4,2017
1750000,11.4,2017
1175000,13.8,2017
1290000,13.8,2017
683000,35.2,2017
1730000,17.3,2017
1100000,13.4,2017
1250000,13.4,2017
1246000,13.4,2017
740000,25,2017
1525000,10.9,2017
730000,10.9,2017
830000,16.1,2017
3000000,10.5,2017
1900000,10.5,2017
1296000,10.5,2017
4050000,10.5,2017
2210000,10.5,2017
1655000,10.3,2017
2000000,10.3,2017
2150000,10.3,2017
1680000,10.3,2017
890000,10.3,2017
616000,14,2017
632000,14,2017
1310000,5.2,2017
1615000,4,2017
1500000,5.2,2017
1751000,10.8,2017
1200000,10.8,2017
1580000,10.8,2017
535000,45.9,2017
685000,12.1,2017
685000,12.1,2017
725000,12.1,2017
505000,12.1,2017
1300000,12.1,2017
1253000,12.1,2017
1170000,10.4,2017
1390000,10.4,2017
1471000,10.4,2017
746000,14.7,2017
560000,14.8,2017
1650000,7.7,2017
881000,7.7,2017
3190000,7.7,2017
2100000,8.4,2017
2725000,8.4,2017
3250000,8.4,2017
1370000,10.1,2017
870000,14.8,2017
687500,31.2,2017
552500,34.9,2017
1070000,8.7,2017
1925000,7.8,2017
995000,11.7,2017
1310000,11.7,2017
1275000,17.9,2017
1200000,17.9,2017
1095000,17.9,2017
640000,27.1,2017
1241000,17.5,2017
1250000,16.7,2017
729500,16.7,2017
973000,3.6,2017
560000,2,2017
565000,20.6,2017
615000,20.6,2017
548000,20.6,2017
716000,20.6,2017
667500,20.6,2017
555000,34.7,2017
730000,23,2017
1080000,23,2017
702500,23,2017
505000,23,2017
766000,23,2017
370000,24.7,2017
488000,24.7,2017
1680000,7.9,2017
665000,14.8,2017
475000,18,2017
898000,21.8,2017
815000,21.8,2017
615000,27.7,2017
915000,22.2,2017
736000,22.2,2017
1400000,12.4,2017
780000,12.4,2017
1328000,16.1,2017
1300000,1.3,2017
830000,18,2017
762000,18,2017
925000,18,2017
900000,18,2017
559000,7.2,2017
1225000,7.2,2017
3175000,7.2,2017
520000,7.2,2017
550000,19.6,2017
561000,19.6,2017
556000,19.6,2017
441000,19.6,2017
552000,19.6,2017
2165000,7.5,2017
1280000,7.5,2017
1165000,7.5,2017
2050000,7.5,2017
1500000,7.5,2017
900000,13.1,2017
700000,13.1,2017
515000,13.1,2017
904000,24.8,2017
2700000,2.1,2017
1060000,2.1,2017
545000,2.1,2017
3200000,2.1,2017
1705000,3.6,2017
850250,3.6,2017
1220000,3.4,2017
455000,5.1,2017
575000,5.1,2017
360000,15.4,2017
610000,38,2017
850000,38,2017
775000,45.9,2017
629000,12.9,2017
452500,12.9,2017
3400000,7.3,2017
320000,7.3,2017
839000,7.3,2017
1690000,7.3,2017
2165000,7.3,2017
2215000,7.3,2017
851000,7.3,2017
1910000,7.3,2017
1311000,16.7,2017
565000,11.2,2017
770000,11.2,2017
1220000,11.2,2017
714000,16.1,2017
815000,16.1,2017
1345000,13.8,2017
630000,5.3,2017
420000,5.3,2017
1857000,5.3,2017
370000,5.3,2017
1500000,5.3,2017
1425000,5.3,2017
1910000,5.3,2017
1485000,5.3,2017
505000,6.2,2017
595000,6.2,2017
560000,6.2,2017
2825000,6.2,2017
1031000,21.3,2017
1040000,21.3,2017
912000,21.3,2017
450000,8.9,2017
1250000,8.9,2017
650000,8.8,2017
680000,8.8,2017
1645000,8.8,2017
720000,8.8,2017
697500,8.8,2017
810000,8.8,2017
463000,8.8,2017
1242000,16,2017
677500,16,2017
580000,18,2017
540000,18.4,2017
516000,18.4,2017
1570000,12.3,2017
790000,26.1,2017
2400000,7.8,2017
950000,7.8,2017
550000,14,2017
1022000,11.7,2017
850000,11.7,2017
518500,11.7,2017
1225000,3.4,2017
2660000,5.4,2017
1510000,5.4,2017
802000,5.4,2017
1007000,5.4,2017
4050000,5.4,2017
2550000,5.4,2017
860000,5.4,2017
1840000,7.3,2017
1750000,7.3,2017
688000,25.2,2017
570000,6.4,2017
900000,6.4,2017
345000,31.7,2017
570000,16.3,2017
650000,41,2017
420000,14.6,2017
642500,6.4,2017
798000,6.4,2017
755000,6.4,2017
710000,6.4,2017
4050000,5.9,2017
1650000,5.9,2017
2020000,5.9,2017
3000000,8.4,2017
2500000,8.4,2017
2500000,8.4,2017
1200000,4.3,2017
940000,4.3,2017
1200000,11.4,2017
600000,31.7,2017
900000,20,2017
2025000,20,2017
630000,25.9,2017
1071000,17.2,2017
973000,17.2,2017
881100,16.2,2017
1060000,6.2,2017
1225000,6.2,2017
930000,26.5,2017
1800000,21.5,2017
1440000,21.5,2017
900000,14.2,2017
730000,14.2,2017
2558000,14.2,2017
1001000,18.8,2017
655000,34.1,2017
1050000,6.2,2017
730000,6.2,2017
1195000,6.2,2017
923000,6.2,2017
600000,6.2,2017
1230000,10.4,2017
1475000,1.8,2017
450000,1.8,2017
525000,1.8,2017
1225000,5.3,2017
1955000,5.3,2017
2775000,5.3,2017
1310000,15.4,2017
1415000,12.3,2017
601000,15.5,2017
440000,11.4,2017
370000,11.4,2017
1051000,21.5,2017
1206000,21.5,2017
900000,8.5,2017
940000,8.5,2017
257500,8.5,2017
257500,8.5,2017
1114000,8.5,2017
520000,14.7,2017
715000,14.7,2017
1900000,3.5,2017
1480000,3.5,2017
760000,3.5,2017
2635000,4.6,2017
1250000,4.6,2017
400000,4.6,2017
4200000,4.6,2017
1310000,4.6,2017
626000,4.6,2017
1270000,8.4,2017
980000,8.4,2017
1148000,8.4,2017
1540000,3.5,2017
1210000,12,2017
935000,12,2017
510000,12,2017
861000,12,2017
732000,12,2017
755000,12,2017
325000,12,2017
1200000,12,2017
1450000,19.9,2017
800000,19.9,2017
655000,19.9,2017
812000,19.9,2017
1400000,8.9,2017
1170000,8.9,2017
970000,23.5,2017
3350000,15.2,2017
2255000,15.2,2017
870000,22.2,2017
1870000,5.1,2017
1750000,1.9,2017
1800000,1.9,2017
3825000,1.9,2017
485000,20.5,2017
1350000,2.7,2017
940000,2.7,2017
410000,2.7,2017
980000,2.7,2017
380000,2.7,2017
625000,0.7,2017
917000,20.8,2017
632500,14,2017
702000,14,2017
701000,5,2017
1600000,5,2017
2000000,8.2,2017
1610000,8.2,2017
1742000,8.2,2017
1016000,8.2,2017
700000,10.5,2017
615000,10.5,2017
650000,10.5,2017
2400000,10.2,2017
938000,10.2,2017
2290000,10.2,2017
1775000,10.2,2017
659500,18,2017
505000,18.4,2017
560000,18.4,2017
701000,15.5,2017
2600000,15.5,2017
1205000,15.5,2017
1750000,15.5,2017
1350000,15.5,2017
2300000,15.5,2017
2330000,15.5,2017
1350000,12.4,2017
1410000,12.4,2017
1204000,12.4,2017
610000,27,2017
760000,15.3,2017
670000,15.3,2017
1860000,4.1,2017
1400000,4.1,2017
1350000,4.1,2017
2070000,4.3,2017
865000,17.2,2017
980000,17.2,2017
950000,17.2,2017
1295000,8.9,2017
788800,14.5,2017
900000,14.5,2017
700000,14.5,2017
455000,14.7,2017
483000,14.7,2017
455000,14.7,2017
1276000,6.4,2017
700000,16.5,2017
729000,16.5,2017
1184000,16.7,2017
1157000,16.7,2017
1100000,16.7,2017
2200000,6.8,2017
865000,4.6,2017
900000,25.2,2017
500000,27.2,2017
1142000,6.3,2017
1100000,6.3,2017
780000,6.3,2017
920000,6.3,2017
500000,6.3,2017
655000,14,2017
890000,11,2017
935000,11,2017
815000,11,2017
440500,15.5,2017
451500,9.4,2017
825000,4.3,2017
425500,4.3,2017
920000,4.3,2017
762000,4.3,2017
1306000,4.3,2017
566000,4.3,2017
1420000,10.2,2017
805000,21.5,2017
934000,9.5,2017
585000,6.4,2017
2330000,7.9,2017
1721000,9.7,2017
650000,23.2,2017
762000,23.2,2017
1384000,13.8,2017
1350000,13.4,2017
1070000,13.4,2017
1500000,13.4,2017
1200000,13.4,2017
1200000,13.4,2017
1100000,13.4,2017
706000,13.4,2017
785000,25,2017
950000,25,2017
2800000,10.5,2017
290000,10.5,2017
570500,14,2017
631000,14,2017
372100,6.4,2017
1350000,5.2,2017
1300000,5.2,2017
315000,5.2,2017
702500,4,2017
275000,5.2,2017
835000,5.2,2017
900000,12.1,2017
710000,12.1,2017
1320000,14.7,2017
480000,10.1,2017
1840000,10.1,2017
430000,10.1,2017
525000,14.8,2017
495000,31.2,2017
403500,34.9,2017
1550000,8.4,2017
361000,7.8,2017
960000,11.7,2017
696000,16.7,2017
1115000,16.7,2017
1950000,16.7,2017
962000,17.5,2017
900000,6.7,2017
365000,2,2017
310000,20.6,2017
662000,23,2017
625500,23,2017
459000,14,2017
420500,14,2017
583000,24.7,2017
618500,24.7,2017
727000,24.7,2017
535000,14.8,2017
560000,18,2017
860000,14.7,2017
802000,22.2,2017
800000,22.2,2017
854000,22.2,2017
1735000,14.3,2017
920000,16.1,2017
904000,16.1,2017
500000,28.8,2017
1440000,8.9,2017
900000,7.2,2017
540000,18,2017
1054000,18,2017
625000,28.5,2017
600000,19.6,2017
401500,19.6,2017
630000,19.6,2017
1012000,19.6,2017
565000,19.6,2017
502500,7.5,2017
1550000,7.5,2017
420000,7.5,2017
785000,8.2,2017
1410000,7.5,2017
750000,13.1,2017
748888,24.8,2017
850000,24.8,2017
490000,2.1,2017
381000,3.6,2017
650000,3.6,2017
1502000,3.6,2017
878000,5.1,2017
440000,5.1,2017
395000,5.1,2017
991000,5.1,2017
945000,15.4,2017
1020000,15.4,2017
1234000,15.4,2017
506000,38,2017
755000,38,2017
807000,45.9,2017
426000,45.9,2017
540000,7.3,2017
960000,16.7,2017
1116500,16.7,2017
610000,16.1,2017
690000,16.1,2017
585000,16.1,2017
800000,16.1,2017
800000,16.1,2017
896000,16.1,2017
1010000,16.1,2017
1660000,13.8,2017
1960000,13.8,2017
1200000,5.3,2017
670000,5.3,2017
600000,5.3,2017
415000,5.3,2017
1150000,5.3,2017
1100000,5.3,2017
525000,21.3,2017
650000,8.8,2017
580000,8.8,2017
820000,8.8,2017
600000,18,2017
536500,18.4,2017
541000,18.4,2017
557000,18.4,2017
1601000,7.8,2017
559000,14,2017
930000,14.5,2017
705000,15.5,2017
590000,15.5,2017
920000,11.7,2017
1100000,11.7,2017
840000,11.7,2017
860000,11.7,2017
840000,3.4,2017
535000,3.4,2017
1080000,5.4,2017
575000,25.2,2017
740000,12.1,2017
1040000,23.3,2017
795000,16.3,2017
660000,16.3,2017
1170000,6.4,2017
930000,6.4,2017
650000,6.4,2017
702000,6.4,2017
575000,5.9,2017
675000,4.3,2017
440000,4.3,2017
520000,17.4,2017
430000,17.4,2017
570000,17.4,2017
520000,17.4,2017
515000,17.4,2017
387000,0,2017
341000,29.8,2017
336000,29.8,2017
426000,29.8,2017
780000,25.9,2017
775500,17.9,2017
726000,17.9,2017
710000,17.9,2017
1045000,17.2,2017
820000,16.2,2017
1301000,16.2,2017
951000,6.2,2017
1425000,6.2,2017
935000,14.3,2017
637500,26.5,2017
780000,26.5,2017
1800000,14.2,2017
1700000,14.2,2017
2248000,14.2,2017
1260000,14.2,2017
960000,18.8,2017
550000,10.1,2017
956000,10.1,2017
620000,34.1,2017
605000,34.1,2017
740000,6.2,2017
990000,6.2,2017
950000,10.4,2017
650000,22.7,2017
752000,22.7,2017
541000,1.8,2017
1307500,5.3,2017
1100000,5.3,2017
1050000,5.3,2017
1800000,5.3,2017
1550000,5.3,2017
1211000,16.7,2017
970000,11.2,2017
1453000,11.2,2017
1610000,12.3,2017
1150000,12.3,2017
559000,43.3,2017
435000,47.3,2017
1190000,21.5,2017
503750,21.5,2017
962000,8.5,2017
629000,8.5,2017
881000,8.5,2017
690000,14.7,2017
596000,14.7,2017
698000,14.7,2017
500000,4.6,2017
1060500,8.4,2017
990000,8.4,2017
652000,12,2017
953000,12,2017
468000,12,2017
710000,12,2017
550000,12,2017
725000,12,2017
880000,12,2017
502000,12,2017
1175000,12,2017
432000,2.4,2017
800000,2.4,2017
710000,21.3,2017
1310000,8.9,2017
855000,8.9,2017
735000,23.5,2017
755000,23.5,2017
537000,20.6,2017
386000,35.4,2017
763000,35.4,2017
725000,35.4,2017
768000,35.4,2017
2800000,1.9,2017
345000,20.5,2017
666000,2.7,2017
910000,2.7,2017
401500,2.7,2017
760000,20.8,2017
610000,14,2017
550000,14,2017
520000,14,2017
805000,16.1,2017
470000,5,2017
1000000,5,2017
860000,10.5,2017
532000,10.5,2017
960000,10.5,2017
630000,10.5,2017
580000,10.5,2017
853000,15.5,2017
704000,15.5,2017
508000,15.3,2017
1236000,7,2017
328000,7,2017
1140000,4.1,2017
341500,4.3,2017
470000,12.9,2017
1111500,17.2,2017
1214000,14.7,2017
1045000,14.7,2017
622000,14.7,2017
826000,21.1,2017
1265000,21.5,2017
604000,14.5,2017
655000,14.5,2017
740000,14.5,2017
505000,14.7,2017
570000,14.7,2017
453000,14.7,2017
335000,14.7,2017
280000,6.4,2017
955000,6.4,2017
700000,6.4,2017
380000,3.1,2017
1900000,3.1,2017
800000,16.5,2017
1090000,16.7,2017
1920000,6.8,2017
530000,25.5,2017
982500,6.3,2017
1400000,6.3,2017
1042000,6.3,2017
1230000,6.3,2017
1005000,6.3,2017
911000,3,2017
1190000,3,2017
2050000,7.5,2017
1680000,7.5,2017
280000,7.5,2017
310000,7.5,2017
1472000,7.5,2017
454000,10.4,2017
1005000,11,2017
820000,11,2017
1360000,11,2017
950000,11,2017
620000,15.5,2017
830000,9.4,2017
730000,9.4,2017
805000,9.4,2017
510000,9.4,2017
645000,12.8,2017
486000,6.3,2017
855000,4.3,2017
1035000,4.3,2017
1310000,4.3,2017
1450000,10.2,2017
1060000,10.2,2017
970000,21.5,2017
840000,21.5,2017
665000,9.5,2017
750000,9.5,2017
800000,9.5,2017
800000,7.9,2017
2400000,7.9,2017
2400000,9.7,2017
2668000,9.7,2017
1750000,9.7,2017
1850000,9.7,2017
670000,39,2017
1850000,17.3,2017
906000,8.8,2017
1640000,11.4,2017
1610000,11.4,2017
410000,11.4,2017
1500000,11.4,2017
860000,13.8,2017
775000,35.2,2017
755000,35.2,2017
1020000,13.4,2017
874000,13.4,2017
560000,8.6,2017
620000,10.3,2017
1500000,10.3,2017
1100000,14,2017
450000,14,2017
560000,14,2017
1120000,5.2,2017
1110000,5.2,2017
1260000,5.2,2017
1790000,5.2,2017
390500,4,2017
800000,12.1,2017
999000,12.1,2017
680000,12.1,2017
750000,14.8,2017
1830000,7.7,2017
920000,1.6,2017
1400000,3.5,2017
796000,10.1,2017
1630000,10.1,2017
1050000,10.1,2017
825000,31.2,2017
610000,7.8,2017
977500,11.7,2017
639000,27,2017
1138000,17.9,2017
1050000,17.9,2017
640000,3.6,2017
1285000,6.7,2017
890000,6.7,2017
1080000,2,2017
1000000,20.6,2017
607500,20.6,2017
500000,20.6,2017
515000,20.6,2017
510000,20.6,2017
592500,20.6,2017
595000,20.6,2017
1005000,23,2017
669000,24.7,2017
880000,24.7,2017
560000,24.7,2017
895000,24.7,2017
710000,7.9,2017
572000,14.8,2017
505000,18,2017
550000,18,2017
1530000,12.4,2017
816000,14.3,2017
1385000,14.3,2017
900000,16.1,2017
472500,28.8,2017
895000,1.3,2017
724000,27,2017
1975000,7.2,2017
1200000,7.2,2017
751000,18,2017
635000,7.2,2017
630000,7.2,2017
730000,7.2,2017
600000,19.6,2017
410000,19.6,2017
545000,19.6,2017
1620000,7.5,2017
326000,7.5,2017
1535000,8.2,2017
830000,13.1,2017
740000,24.8,2017
505000,3.4,2017
430000,5.1,2017
900000,5.1,2017
1000000,5.1,2017
891000,5.1,2017
742000,15.4,2017
1011000,15.4,2017
600500,38,2017
665000,38,2017
645000,12.9,2017
627000,12.9,2017
580000,7.3,2017
519500,7.3,2017
656000,16.7,2017
730000,16.7,2017
1182000,16.7,2017
1500000,16.7,2017
1800000,16.7,2017
1832000,16.7,2017
1000000,16.7,2017
493000,11.2,2017
940000,11.2,2017
435000,11.2,2017
725000,16.1,2017
476500,20.4,2017
741000,11.2,2017
550000,11.2,2017
1930000,13.8,2017
1405000,13.8,2017
500000,5.3,2017
520000,6.2,2017
1270500,21.3,2017
751000,21.3,2017
1515000,8.9,2017
735000,8.8,2017
590000,8.8,2017
1460000,16,2017
1535000,16,2017
700000,18,2017
520000,18.4,2017
650000,18.4,2017
576000,18.4,2017
472000,12.3,2017
880000,7.8,2017
985000,7.8,2017
528000,14,2017
590000,14,2017
918000,11.7,2017
777000,11.7,2017
880000,11.7,2017
591000,5.4,2017
565000,14,2017
362000,31.7,2017
330000,31.7,2017
798000,16.3,2017
560000,16.3,2017
447000,41,2017
900000,41,2017
681000,6.4,2017
1005000,6.4,2017
468000,6.4,2017
650000,6.4,2017
1638000,8.4,2017
640000,4.3,2017
410000,4.3,2017
420000,17.4,2017
375000,29.8,2017
326000,29.8,2017
400000,29.8,2017
412250,29.8,2017
371500,31.7,2017
725000,17.9,2017
1101000,17.2,2017
926000,17.2,2017
362000,6.2,2017
309000,21.5,2017
1267000,14.2,2017
